ኢትዮጵያ አዲስ ምዕራፍ ላይ ትገኛለች ስንል፣ ከላይ ከጠቀስነው አካባቢያዊና ዓለም-ገብ ሁኔታ ጋር ከተገናኙ ብዙ አሮጌ ችግሮች ጋር ገና የሚያታግል ፈተና እንዳለብን ሳንዘነጋ ነው፡፡ የውጭና የውስጥ ኃይሎች በተቀናበሩበት ትግግዝ፣ ኢትዮጵያን በተነጣይ የጠመንጃ ትግሎች እየሸራረፉ የማሳነስ ሙከራ አንጋፋ ችግራችን ነው፡፡ በአንደኛው የዓለም ጦርነትነት ውጤትነት ከኦስትሮ-ሃንጋሪና ከኦቶማን ኢምፓየሮች ማኅፀን አገሮች እንደተፈለፈሉ ሁሉ፣ ኢትዮጵያንም በጦርነት አሽመድምዶ ወደ ሰላም-አልባ ብጥስጣሽ አገሮች እንድትወርድ ተለፍቷል፡፡ ኢትዮጵያን በጦርነት ምርኮ ይዞ ዕጣዋን መወሰን የማይሆን፣ ከሆነም የእርስ በርስ ጭፍን ፍጅት አቀጣጥሎ በ‹ዘር ፍጅት› ጥቃት ዓለም የደገፈው መነጠልን ለማዋለድም ተሞክሯል፡፡ ደባዎቹ ገና አልደረቁም፡፡ ጥይት ተኳሽ የውስጥ በጥባጭና ተነጣይ አርብተውና ተጣብተው ኢትዮጵያን ለመሰባበር የሚመኙ የጥፋት ኃይሎች ዛሬም አገራችንን ዙሪያ እየዞሯት ናቸው፡፡ የውጭ ተቀፂላ በሆነ ጦርነት አማካይነት መነጠልን ማሳካት የሚሹ በውስጣችን አሉ፡፡ ከጦርነት በመለስ ጭቅጭቅ ያለባቸውን መሬቶች ሉዓላዊ ይዞታችን በሚል ብልጣ ብልጥነት አንቀው ዴሞክራሲ ሳይደላደል በፊት ባልፀዳ የሪፈረንደም ‹‹ጥበብ›› ለማምለጥ ያደቡም ቡድኖች አሉ፡፡,2
ይኑሩ እንጂ የትኛውም ሕዝባችን የየትኛውም ቡድን የአጠባ ርስት የማይሆንበትን ነፃ የፖለቲካ አየር ካለማን፣ አብሮም የሕዝባችን ሰላምና ኅብረትም ሆነ የአገራችን ደኅንነት በዋዛ የማይበገር መሆኑን አጉልቶ የሚናገር ሁለገብ ግስጋሴ ማድረግ ከቻልን፣ ከዚህ ዕርምጃችን ጋር በተጣጣመ አኳኋን የፌዴራል ሥርዓታችንን ዴሞክራሲያዊ ደም ግባት ማፋፋት ከሰመረልን፣ የማንወጣው ደንቃራና ሴራ አይኖርም፡፡ በጥባጮችንና አሸባሪዎችን ከውስጥም ሆነ ከውጭ ሊያዘምቱብን የሚሠሩ ደበኞች አይሳካላቸውም፡፡ ሕገ መንግሥቱ ከመሻሻሉና ሁኔታዎች ከመጥራታቸው በፊት በሪፈረንደም አጨናብረው መነጠልን ለማሳካት የሚያደቡ ቡድኖችም አያሠጉንም፡፡ አንደኛ ከዚህ ቀደም በ1980ዎች ሻዕቢያ ያደረገው ዓይነት ሕዝብን ሰቅዞና ሥልጣን ላይ የወጣ የሴራ ሽርካ ይዞ መሬት/ወደብ የሞጨለፈበት መሰል ታሪክ በአሁኗ ኢትዮጵያ አይደገምም፡፡ ሁለተኛ ዴሞክራሲያዊና ፍትሐዊ ሪፈረንደም መነጠል የማይሹና በመነጠል ላይ ድምፅ መስጠት የማይፈለጉ ማኅበረሰቦችን መብት ‹‹ሉዓላዊ ግዛት›› ለሚባል ብልጣ ብልጥ መሥፈርት አሳልፎ አይሰጥም፡፡ ማለትም ሪፈረንደም የሚያካሂዱት አካባቢያዊ የጋራ እኛነትን ያጎለበቱ ማኅበረሰቦች እንጂ ‹‹ሉዓላዊ ይዞታ›› የተባለው መሬት አይደለም፡፡ ሦስተኛ የአካባቢ ፖለቲካን በጥርነፋ ተቆጣጥሮ ሲበድልና የተነጠለ አገር ለመፍጠር በሕዝብ ደም ሲቆምር የነበረ ቡድን ዛሬም እያገሳ ባለበት ሁኔታ ውስጥ ወደ ነበርክበት ግቢ ተመለስ ብሎ መፍረድ ይቅርና በመመለስ አለመመለስህ ላይ ድምፅ ስጥ ብሎ መፍረድ እንደምን ፍትሐዊ ይሆናል? በሕገ መንግሥቱ መሠረት ሪፈረንደም እንዲያደርጉ የተወሰነባቸው ሕዝቦች የአፈናና የመነጠል አጀንዳ ሲሳይ መሆን አንፈልግምና ከሪፈረንደም በፊት እነዚህ ሁኔታዎች ይገፈፉ ቢሉ፣ ምን ጥፋት ይሆንባቸዋል? ቀሪው የትግራይ ሕዝብስ እነዚህን ሕዝቦች ያሸሻቸው የገዥው ቡድን በደል መሆኑን አጢኖና የትግራይም ከመነጠል አጀንዳ ጋር መሰፋት የዚያ ቡድን ስቀዛ ውጤት መሆኑን አስተውሎ ቅድሚያ ለአፈናና ለውዥንብር መገፈፍ ተባብሮ ቢቆም፣ (‹በየትኛው ነፃ ዓውድ ውስጥ ነው ኢትዮጵያዊነቴን ለመሻርና ከሰፊዋ አገሬ ልለይ የሚል ውሳኔ የወሰንኩት?› ብሎ በስሙ የነገደውን ቡድን ቢያፋጥጥ) ጥርጣሬን አፍርጦ መተማመንን ከመፍጠር በቀር ምን ይጎልበታል? አራተኛ ከሁሉም በላይ ለኢትዮጵያ ትልቅ አገር ሆኖ መቀጠል ዋና መተማመኛዋ ራሳቸው መላ ሕዝቦቿ ናቸው፡፡ በወከባና በሐሳዊ መረጃ ተወስውሶ የተሳሳተ ውሳኔ እንዲያደርግ ካልተደረገ በቀር የትኛውም የአገራችን ሕዝብ ትልቅ መልክዓ ምድር/ትልቅ የተፈጥሮ ፀጋ ባላትና በሚያጓጓ የግስጋሴ ጎዳና በተያያዘች አገሩ ውስጥ እየዋኘ በየትም አካባቢ ዜግነቱና ሰውነቱ ተከብሮለት የግስጋሴዋና የስኬቷ ተሳታፊ ከመሆን ያነሰ ፍላጎት እንደ ሌለው በእርግጠኝነት መናገር ይቻላል፡፡ ይህ እውነት ስለመሆኑ ስንትና ስንት በደል እየተሰበከላቸው የተለዩን ሰሜናዊ ዘመዶቻችን — የተቆራመደ ኑሮን እየገፋ ባለ ተራ ሕዝብ ደረጃ — ልባቸው ዛሬም ኢትዮጵያ ውስጥ ነው፡፡ ትግራይ ውስጥ ያለው የብዙኃን እውነታ ደግሞ ለውስወሳ ያልተበገረና በመከራ የተመከረ ነው፣ እዚህ እዚህ… እያሉ  ለማተትም የብሶቶች እጥረት አያጋጥምም፡፡,2
የትግራይ ብዙኃን ወጣቶች በውዥንብር ጉም ሰማይ ሥር ዳግም የጦርነት ፍዳ ውስጥ አለመግባት ደመ ነፍሳዊ ሐቃችሁ መሆኑን ጨብጣችኋል? የትግራይ ወጣቶች ሆይ! ውዥንብሩንና ድብስብሱን ሁኔታ እየቀደዳችሁ ወደ በረሃ መውረድን የሚቀላውጥ እያንዳንዶችን አዝማሚያ አውግዙ፡፡ በትግራይ ኦርቶዶክስ ቤተ ክርስቲያን አመራር ውስጥ ልብሰ ተክህኖና ቆብ አጥልቆ ያደፈጠውን የመነጠል አጀንዳ አስተውሉ፡፡ እነ ሣልሳዊ ወያነ የሚያመሰኩትን የመነጠል አጀንዳ አስተውሉ፡፡ ‹‹ይህ ያ መሬት የትግራይ ሉዓላዊ ይዞታ ነው! ያ እስካልተሟላ ሰላም የለም!›› ባይነት ውስጥ የተሸሸገ ተነጣይነት የፈጠረውን ያለመተማመን ተቃርኖ ልብ በሉ፡፡ ሁሉም ወደ ጦርነት የሚወስዱ — የወጣቶችን የመስዋዕትነት ደም የሚጠጡ — መንገዶች ናቸው፡፡ የትግራይን ሕዝብ ኑሮ በጦርነት ያዘባተሉ ጥላቻንና ጥርጣሬን የተከሉ አሮጌ አጀንዳዎችን የትግራይ ወጣቶች ‹‹እምቢ! በቃን!›› በሉ!! ፓርቲና ሕዝብን የማይነጣጠሉ አድርጎ የሚሰብክ ፖለቲካ ሰንሰለት መሆኑን፣ ለየትኛውም ሕዝብ ሐሳቦችንና ፓርቲዎችን ማማረጥ መብት እንደሆነ አስተጋቡ! ለመንግሥትና ለሃይማኖት መለያየት፣ ለሃይማኖትና ለፖለቲካ መለያየት፣ ለፓርቲና ለንግድ ሥራ መለያየት፣ እንዲሁም ለፓርቲና ለጠመንጃ መለያየት በፅናት ታገሉ! ‹‹ትንታግ ተዋለዶ ትግራይ›› በተባለ ቡድን ውስጥ የተሰባሰባችሁ ወጣቶች፣ ከሕጋዊነት ጋጥ የወጣ አፍኖ ገዳይ ባለባት ትግራይ ውስጥ ኅቡዕ መሆን የማያስገርም ቢሆንም፣ ከላይ ለተዘረዘሩት ግቦች የምትታገሉ ከሆነ አቋማችሁን ይፋ አውጡ፡፡ ራስን በመከላከል ስም ጥይትን የትግል መሣሪያ ለማድረግ ሐሳብ ካላችሁም፣ ከኢሕአፓ ጥፋት ተምራችሁ ትግራይን ወደ ሥርዓት አልባነት እንዳታንደረድሯት ከወዲሁ ታቀቡ፡፡ የሕገወጦቹ ሕወሓቶች አፈናና ግድያ እስኪገፈፍ ድረስ ኅቡዕ ብትሆኑ እንኳ ሰላማዊ ሥልትን በሥውርና በይፋ የመጠቀም ጥበብን እወቁበት፡፡ እናም በሰፊዋ ፌዴራላዊት ኢትዮጵያ የጋራ አገራችን ውስጥ፣ በመነጠል ጠርጣሪም ተጠርጣሪም ሳይኖር፣ ደፍጣጭም ተደፍጣጭም ሳይኖር፣ ከዘመድ ሕዝቦች ጋር በዕርቅ፣ በትምምንና በዴሞክራሲ ተቃቅፎ የመኖርን አቋም ከፍ አድርጋችሁ አውለብልቡ፡፡ የጋራ ትልምን፣ ዕርቅንና ትምምንን በተቆናጠጠ የአንድ አገር ልጅነት ትስስብ ውስጥ ከፍትሐዊ የልማት ዕድል አኳያ የይዞታን ጉዳይ መፍታት ቀላል ነው፡፡,1
አማርኛ ቋንቋ በተለምዶ በስም እና በስም ትምህርት ይሰራል፡፡ ስም በተለምዶ በተለያዩ ቦታዎች ሲተላለፍ እንደምትጠቀም እንቁላልን በተለይ በቤት እና በቦታ እንዲሁም በአካባቢ የሚታየው እና በዘወትር በሰላም አንደኛው ነገር እናቸው አማርኛ ምንም በገንዘብ በመሳሪያ ማሰስ እንደምትሆን ይችላሉ፡፡,6
በአማርኛ ቋንቋ ሰብስ በሁሉም አካባቢ አሳየች፡፡ በቤት እና በስፖርት ቦታዎች ሰለባበሩ፡፡ በአካባቢው በአማርኛ እንደተሰማ እና ማህበረሰቡን በማኅበረሰብ እንደማይቀዳበር በአንደኛው ነገር ሁሉ፣ እንቁላል በላይ ለሁሉም ምንም ሁኔታዎች ማስተላለፍ ተግባራትን ተስማማለች፡፡,6
የጐልማሶችና መደበኛ ያልሆነ ትምህርት መሪ ሥራ አስፈፃሚ,3
የጐልማሶች መሠረታዊ ትምህርት ዴስክ ኃላፊ,3
መደበኛ ያልሆነና የሕይወት ዘመን ትምህርት ኘሮግራሞች ዴስክ ኃላፊ,3
የመምህራንና የትምህርት አመራር ልማትና አስተዳደር መሪ ሥራ አስፈፃሚ,3
የከፍተኛ ትምህርት ልማት ዘርፍ በሚነስቴር ደኤታ የሚመራ ሲሆን በአራት መሪ ሥራ አስፈጻሚና በ17 ዴስኮች የተዋቀረ ዘርፍ ነው።  ዘርፉ የከፍተኛ ትምርትን በማስፋት ጥራት ያለው መማር ማስተማር፣ ምርምርና ፈጠራ እንዲሁም የማህበርሰብ አቀፍ አገልግሎቶችን በመስጠት ብቁና ተወዳዳሪ ዜጎችን የማፍራት ሥራ ይሰራ ነው።,4
ሀገር አቀፍ ተልእኮዎችንና ፖሊሲዎችን መሰረት በማድረግ የትምህርት ፖሊሲ፣ ስትራቴጂ፣ ስታንደርዶች፣ መመሪያዎችን በማዘጋጀትና ተግባራዊ በማድረግ፣ የጥናትና ምርምር ተግባራትን በማከናወን፤ የአቅም ግንባታ ስልጠና መርሀ ግብሮችን በመቅረጽ፣ የሥልጠና ሰነድ አዘጋጅቶ ሥልጠና በመስጠት፤ ፕሮጀክቶችን ቀርጾ ሀብት በማፈላለግ፣ የተገኘውን ሀብት በአግባቡ ሥራ ላይ በማዋል፣ የአህዝቦት ሥራዎችን በመስራት የትምህርት ስራዎችን ለህብረተሰቡ በማስተዋወቅ፤ ተከታታይነት ያለው የድጋፍ፣ ክትትል እና ሱፐርቪዥን ሥራዎችን በማከናወን፣ የመምህራንና ትምህርት አመራር ልማት መርሀ ግብሮችን ውጤታማነት በመገምገም ጥራት ያለው የትምህርት አገልግሎትን በፍትሃዊነት ለማዳረስ ነው፡፡,4
ዘመናዊ ትምህርት ወደ ኢትዮጵያ ከ19ኛው ክፍለ ዘመን ጀምሮ በተለያዩ የውጭ ሀገር ሰዎች በዋናነት በሚሲዎናውያን እንደገባ ይታመናል፡፡ የመጀመሪያው ዘመናዊ ትምህርት ቤት በ1900 ዓ.ም በአዲስ አበባ ከተማ ዳግማዊ ምኒልክ  ትምህርት ቤት የሚል ስያሜ ተሰጥቶት ተጀመረ፡፡ ,4
ትምህርትን ወደ ሌሎቹም የሀገሪቷ ክፍሎች ለማስፋፋት አጼ ሚኒሊክ የተለያዩ እርምጃዎችን የወሰዱ ሲሆን ከነዚህም መካከል የሉዕካን ቡድን ወደ ውጭ ሀገራት በመላክ የሌሎች ሀገራትን የትምህርት ልማት ልምዶችን ቀስመው እንዲመጡ የተደረገበት እና ብዙ ተማሪዎችን ወደ አውሮፓ ሀገራት በመላክ የአውሮፓውያንን ትምህርት እንዲማሩ መደረጉን ማንሳት ይቻላል። በዚህም መሠረት በአጼ ሚኒሊክ ዘመን  ተጨማሪ ትምህርት ቤቶች በአንኮበር ሙቅ ምድር አካባቢ፣በደሴ ወ/ሮ ስህን እንዲሁም በአዲስ አበባና  በድሬዳዋ ከተማ የአልያንስ ፍራንሴዝ ትምህርት ቤቶች ተቋቁመው ነበር።,4
አጼ ኃይለ ስላሴ በ1923 ዓ.ም ወደ ስልጣን ሲመጡ ዘመናዊ ትምህርትን በሀገሪቷ ውስጥ የማስፋፋት ሥራውን የሚመራ ሀገራዊ የሆነ ተቋም የሥነ-ጥበብ ሚኒስቴር በሚል ስያሜ እንዲቋቋም አድርገዋል። ተቋሙን ለተወሰነ ጊዜ ሀገር ከመምራት በተጨማሪነት ደርበው ከመሩ በኋላ የተቋሙም የመጀመሪያ ሚኒስትር አድረገው ክቡር ብላቴን ጌታ ሳህሌ ጸዳሉን ሾመዋል። በዚህም መሠረት በወቅቱ በነበረው የአስተዳደር መዋቅር መሠረት በየጠቅላይ ግዛቱ አዳሪ ትምህርት ቤቶች፣ የሴቶች ትምህርት ቤቶች፣ የቴክኒክ ትምህርት ቤቶች እንዲሁም የሚሲዮንትምህርት ቤቶች እንዲቋቋሙ ተደርገዋል።,4
ከጣልያን ወረራ በፊት እስከ 1928 ንጉሱ ዳግማዊ ሚኒሊክና ተፈሪ መኮንን ትምህርት ቤቶችን ጨምሮ 30 ትምህርት ቤቶችን በማቋቋም 5ሺ ተማሪዎች ወደ ትምህርት ቤት እንዲገቡ አድርገዋል፡፡ ተማሪዎቹ ወደ ትምህርት ቤት ገብተው እንዲማሩ ለማድረግ ፍቃደኞችች ባለመሆናቸው በልመና ጭምር እንዲገቡ መደረጋቸውን የታሪክ ድርሳናት ያስረዳሉ፡፡ በወረራው ወቅት ግን እነዚህ ትምህርት ቤቶች እንዲዘጉ ተደርገዋል፡፡,4
1928-1933 ዓ.ም ተቋርጦ የነበረው ዘመናዊ ትምህርት ከፋሽስት ጣሊያን ድል መመታት በኋላ በ1934 ዓ.ም አጼ ኃይለ ስላሴ የትምህርት ሥራን በአዲስ መልክ በማንቀሳቀስ የትምህርትና ሥነ-ጥበብ ሚኒስቴርን ዳግም በማቋቋም ክቡር አቶ መኮንን ደስታን ሚኒስትር አድርጎ ሾመዋል። በየጠቅላይ ግዛቱ ተዘግተው የነበሩ ትምህርት ቤቶች እንደገና እንዲከፈቱ የማድረግና ተጨማሪ የማስፋፋት ሥራም ተሠርቷል።,4
ከ1934 እስከ 1966 ከ1ኛ ክፍል ጀምሮ እስከ 12ኛ ክፍል ድረስ ወደ 2ሺ የሚጠጉ ትምህርት ቤቶች በተለያዩ ጠቅላይ ግዛቶች (በወቅቱ አጠራር) ተከፍተዋል፡፡ 14 ኮሌጆች እና 4 የከፍተኛ ትምህርት መስጫ ለዩኒቨርሲቲ መግቢያ የሚያበቁ ተቋሞችም ተከፍተዋል፡፡የካቲት 20/ 1943 በኢትዮጵያ የመጀመሪያ የሆነውን አዲስ አበባ ዩኒቨርሲቲ ኮሌጅን መርቀውም ከፍተዋል፡፡,4
ንጉሱ ከስልጣን ከወረዱ በኋላ ደርግ ሃገር ማስተዳደር ሲጀምር የደርግ መንግሥት የመጀመሪያው የሥነ-ጥበብና ትምህርት ሚኒስትር በመሆን ክቡር አቶ ታደሰ ተረፋ ተሹመዋል። በ1967 ዓ.ም አዲስ አደረጃጀት ተጠንቶ ሥራ ላይ እንዲውል በተደረገው መሠረት ተቋሙ የትምህርትና ሥነ-ጥበብ ሚኒስቴር መባሉ ቀርቶ ትምህርት ሚኒስቴር በሚል ስም መጠራት ጀመረ። በዚህም ሃይለገብርኤል ዳኜ (ዶ/ር) ከ1966-1969 ተረፈ ወልደፃዲቅ (ዶ/ር) ከ1969- 1970፣ ኮለኔል ጎሹ ወልዴ ከ1971-1975፣ አቶ ቢልልኝ ማንደፍሮ ከ1975-1979፣ ያየህይራድ ቅጣው (ዶ/ር) ከ1979-1983 ትምህርት ሚኒስቴርን በሚኒስትርነት መርተዋል። ,4
የደርግ መንግስት እስከወደቀበት ጊዜ ድረስ 8ሺ 434 አንደኛ ደረጃ ትምህርት ቤቶች፣ 275 ሁለተኛ ደረጃ ትምህርት ቤቶች፣ 17 የቴክኒክና ሙያ ማሰልጠኛ ተቋማት፣ 2 ዩኒቨርሲቲዎች፣ 3 ኢንስቲቲዩቶችና 5 ኮሌጆች በድምሩ 2ሚሊየን 500ሺ ገደማ ተማሪዎችን ሲያስተምሩ ነበር፡፡,4
በ1983 ዓ.ም ደርግ ከስልጣን ወርዶ የኢህአዴግ ግምባር በሽግግር መንግስት ሀገር መምራት ሲጀምር የኦሮሞ ነፃነት ግምባር ትምህርት ሚኒስቴርን እንዲመራ ተደረገ፡፡ የድርጅቱ ተወካይ አቶ ኢብሳ ጉተማ የሽግግር መንግስቱ የትምህርት ሚኒስትር ሆነው ተሾሙ፡፡,4
አቶ ኢብሳ ጉተማ ኦነግ ከሽግግር መንግስቱ ለቅቆ እስኪወጣ ነሃሴ 1984 ዓ.ም ድርስ ትምህርት ሚኒስቴርን በሚኒስትርነት መርተዋል፡፡ በመቀጠል ወ/ሮ ገነት ዘውዴ (በኋላ አምባሳደር) የሽግግር መንግስቱን ቀሪ ጊዜያትና የኢትዮጵያ ፌደራላዊ ዲሞክራሲያዊ ሪፐብሊክ ትምህርት ሚኒስትር ሆነው እስከ 1998 ዓ.ም ድረስ መርተዋል፡፡,4
ስንታየሁ ወልደሚካኤል (ዶ/ር) ከ 1998-2001፣ አቶ ደመቀ መኮንን ከ 2001-2005፣ አቶ ሽፈራው ሽጉጤ ከ2005- 2009፣ ሽፈራው ተክለማሪያም ከ ጥቅምት 2009 እስከ ሃምሌ 2009 ትምህርት ሚኒስቴርን በሚኒስትርነት መርተዋል።,4
የኢህአዴግ ግምባር ድርጅቶች ራሳቸውን አዋህደውና ኢህአዴግ ከስሞ ብልፅግና ፓርቲ ሲመሰረት አዳዲስ የሚኒስቴር መሰሪያ ቤቶች አወቃቀር ማሻሻያ ተደረገ፡፡ በዚህም በ2011 ዓ.ም ከፍተኛ ትምህርት ተቋማትን ጭምር ይመራ የነበረው ትምህርት ሚኒስቴር ለሁለት ተከፈለ፡፡,4
"ትምህርት ሚኒስቴር እስከ 12ኛ ክፍል ድረስ ያለውን በመያዝ አጠቃላይ ትምህርትን እንዲመራ ሲደረግ በሳይንስና ቴክኖሎጂ ሚኒስቴር ስር የነበሩት የአዲስ አበባ እና አዳማ ሳይንስና ቴክኖሎጂ ዩኒቨርሲቲዎችን ጨምሮ የከፍተኛ ትምህርት ተቋማትን እንዲመራ ""የሳይንስና ከፍተኛ ትምህርት ሚኒስቴር"" የሚል አዲስ ሚኒስቴር መስሪያ ቤት ተቋቋመ፡፡",3
እስከ 12ኛ ክፍል ያለውን አጠቃላይ ትምህርት የሚመራው አዲሱ ትምህርት ሚኒስቴር ሲቋቋም ጥላዬ ጌቴ (ዶ/ር) ታህሳስ 2011 የትምህርት ሚኒስትር ሆነው ተሾመው እስከ 2012 ድረስ ተቋሙን መርተዋል። ከ2012 ጀምሮ ጌታሁን መኩሪያ (ዶ/ር ኢንጂ.) ተቋሙን በሚኒስትርነት መርተዋል፡፡,4
በ2013 ዓ.ም መንግስት የአስፈጻሚ መስሪያ ቤቶችን መልሶ የማደራጀት ስራ የተሰራ ሲሆን የትምህርት ሚኒስቴርና የሳይንስና ከፍተኛ ትምህርት ሚኒስቴርን መልሶ በማዋሃድ ቀድሞ ወደነበረበት ትምህርት ሚኒስቴር በሚል ተቋቁሟል። በዚህም መሰረት ፕ/ር ብርሃኑ ነጋ የትምህርት ሚኒስቴር በመሆን ተሹመው እየሰሩ ይገኛል።  ,4
የክልል ትምህርት ቢሮዎች,3
አዲስ አበባ ከተማ አስተዳደር ትምህርት,3
አማራ ክልል ትምህርት ቢሮ,3
ቤንሻንጉል ጉሙዝ ክልል ትምህርት ቢሮ,3
ደሬዳዋ ከተማ አስተዳደር ትምህርት ቢሮ,3
ጋምቤላ ትምህርት ቢሮ,3
ሐረሪ ክልል ትምህርት ቢሮ,3
ኦሮሚያ ትምህርት ቢሮ,3
ሲዳማ ክልል ትምህርት ቢሮ,3
ሶማሌ ክልል ትምህርት ቢሮ,3
ትግራይ ክልል ትምህርት,3
ኤጀንሲዎች,3
የትምህርትና ስልጠና ባለሥልጣን,3
የትምህርት ምዘናና ፈተናዎች አገልግሎት,3
ስለ እኛ,3
የትምህርት ዘርፍ,3
የመረጃ ምንጭ,3
ማስታወቂያ,3
ሚድያ,2
ዩኒቨርሲቲዎች,2
አዲስ አበባ ዩኒቨርሲቲ,2
አዲግራት ዩኒቨርሲቲ,2
አክሱም ዩኒቨርሲቲ,2
አምቦ ዩኒቨርሲቲ,2
አርባ ምንጭ ዩኒቨርሲቲ,2
አርሲ ዩኒቨርሲቲ,2
አሶሳ ዩኒቨርሲቲ,2
ባህርዳር ዩኒቨርሲቲ,2
ቦንጋ ዩኒቨርሲቲ,2
ቦረና ዩኒቨርሲቲ,2
ቡሌ ሆራ ዩኒቨርሲቲ,2
ደባርቅ ዩኒቨርሲቲ,2
ደብረ ብርሃን ዩኒቨርሲቲ,2
ደብረ ማርቆስ,2
ደበረ ታቦር ዩኒቨርሲቲ,2
ደምቢ ዶሎ ዩኒቨርሲቲ,2
ዲላ ዩኒቨርሲቲ,2
ድሬዳዋ ዩኒቨርሲቲ,2
የኢትዮጵያ ፖሊስ ዩኒቨርሲቲ,2
ጋምቤላ ዩኒቨርሲቲ,2
ሐረማያ ዩኒቨርሲቲ,2
ሀዋሳ ዩኒቨርሲቲ,2
እንጅባራ ዩኒቨርሲቲ,2
ጅግጅጋ ዩኒቨርሲቲ,2
ጅማ ዩኒቨርሲቲ,2
ጅንካ ዩኒቨርሲቲ,2
ቀብሪ ደሃር ዩኒቨርሲቲ,2
ኮተቤ ትምህርት ዩኒቨርሲቲ,2
መደ ወላቡ ዩኒቨርሲቲ,2
መቱ ዩኒቨርሲቲ,2
መቅደላ አምባ ዩኒቨርሲቲ,2
መቀሌ ዩኒቨርሲቲ,2
ሚዛን-ቴፒ ዩኒቨርሲቲ,2
ኦዳ ቡልቱም ዩኒቨርሲቲ,2
የኦሮሚያ ክልል ዩኒቨርሲቲ,2
ራያ ዩኒቨርሲቲ,2
ሠመራ ዩኒቨርሲቲ,2
ጎንደር ዩኒቨርሲቲ,2
ዋቸሞ ዩኒቨርሲቲ,2
ወራቤ ዩኒቨርሲቲ,2
ወላይታ ሶዶ ዩኒቨርሲቲ,2
ወልዲያ ዩኒቨርሲቲ,2
ወልቂጤ ዩኒቨርሲቲ,2
ወለጋ ዩኒቨርሲቲ,2
ወሎ ዩኒቨርሲቲ,2
"ራዕይ, ተልዕኮ እና እሴቶች",2
የድርጅት መዋቅር እና ተግባራት,1
መደበኛ ተቋም,1
የትምህርት አጋሮች እና ባለድርሻ አካላት,2
ዩኒቨርሲቲዎች,1
የክልል ትምህርት ቢሮዎች,2
መገልገያዎች,1
የመምህራን ማሰልጠኛ ኮሌጆች,1
ቁልፍ እውነታዎች,1
የኩባንያ ታሪክ,1
ኢ.ፌ.ዲ.ሪ የመንግስት ኤጀንሲ ዋና መስሪያ ቤት በአራዳ ክፍለ ከተማ አዲስ አበባ፣ ኢትዮጵያ ነው።,3
መውጣት,2
ጀምር,1
"ራዕይ, ተልዕኮ እና እሴቶች",3
የድርጅት መዋቅር እና ተግባራት,3
መደበኛ ተቋም,2
የትምህርት አጋሮች እና ባለድርሻ አካላት,3
የኩባንያ ታሪክ,2
ቁልፍ አጋሮች,2
ፖሊሲዎች እና ቅጦች,1
መመሪያዎች እና ደረጃዎች,1
እቅዶች እና ሪፖርቶች,1
ዓመታዊ ሪፖርቶች,1
ሌሎች,1
ዲጂታል ቤተ-መጻሕፍት እና ኢ-ትምህርት,1
ማስታወቂያ,1
ዜና,1
ያግኙን,1
የስራ ሰዓቶች,1
ከሰኞ እስከ አርብ,1
ከጠዋቱ 2፡30 እስከ 11፡00 ጥዋት,1
ያግኙን,1
ሚኒስትሮች,1
ሚኒስትር፡- ክቡር ሚኒስትር። ፕሬዝዳንት ብርሃኑ ነጋ የትምህርት ሚኒስትር,2
የመረጃ ሚኒስቴር፡- ክቡር ወ/ሮ አያሌች እሸቱ አጠቃላይ ትምህርት,2
የመረጃ ሚኒስቴር፡- ክቡር ሚስተር ኮራ ቱሹኔ፣ የከፍተኛ ትምህርት ዘርፍ,2
አጠቃላይ ትምህርት: ዶ. የትምህርት ፖሊሲና ሥርዓተ ትምህርት ማዕከል ዋና ዳይሬክተር ቴዎድሮስ ሸዋረጋት።,2
የሥርዓተ ትምህርት ማበልፀጊያ መሪ ሥራ አስፈፃሚ ዶ/ር ቴዎድሮስ ሸዋርገጥ,3
የቋንቋና ተጓዳኝ ትምህርቶች ሥርዓተ ትምህርት ዴስክ ኃላፊ   ዶ/ር አበበ ጋረደው,3
የማህበራዊ ሣይንስ ትምህርቶች የሥርዓተ ትምህርት ዴስክ ኃላፊ አቶ ኡመር ኢማም,3
የተፈጥሮ ሣይንስ ትምህርቶች የሥርዓተ ትምህርት ዴስክ ኃላፊ ዛፉ አብርሃ,3
የሥራና የተግባር ትምህርቶች የሥርዓተ ትምህርት ዴስክ ኃላፊ  አቶ ማተቤ አለማየሁ,3
የመምህራንና የትምህርት አመራር ልማትና አስተዳደር መሪ ሥራ አስፈፃሚ ዶ/ር ሙሉቀን ንጋቱ,3
 የመምህራንና የትምህርት አመራር ልማትና አስተዳደር ዴስክ ኃላፊ ወ/ሮ አሰገድ መረሳ,3
የሒሳብ፣ ሳይንስና ሥነ ጥበብ መምህራን ማበልፀጊያ ዴስክ ኃላፊ አቶ ታደሰ ተሬሳ,3
የጐልማሶችና መደበኛ ያልሆነ ትምህርት መሪ ሥራ አስፈፃሚ አቶ ዮሴፍ አበራ,3
ኣቶ ዘላለም ኣላጋው፡ ሓላፊ ዘይወግዓውን ናይ ምሉእ ዕድመ መደባት ዴስክ,3
ኣቶ ዮውሃንስ ወጋሶ፡ ፈጻሚ ዳይረክተር መደባት ትምህርትን ምምሕያሽ ጽሬትን,3
ኣቶ ታየ ግርማ፡ ሓላፊ መደባት ስሩዕ ትምህርትን ዴስክ ምምሕያሽ ፅሬትን።,3
